frequency_hz,vout_real_v,vout_imag_v
3548.133892,-1142.409905,-8.284234794
3589.219346,-1142.410947,-8.177120464
3630.780548,-1142.411966,-8.071089788
3672.823005,-1142.412961,-7.966128719
3715.352291,-1142.413934,-7.862223351
3758.374043,-1142.414884,-7.759359919
3801.893963,-1142.415812,-7.657524795
3845.91782,-1142.416719,-7.556704487
3890.45145,-1142.417605,-7.456885638
3935.500755,-1142.418471,-7.358055022
3981.071706,-1142.419316,-7.260199546
4027.170343,-1142.420143,-7.163306244
4073.802778,-1142.42095,-7.067362278
4120.975191,-1142.421738,-6.972354938
4168.693835,-1142.422509,-6.878271633
4216.965034,-1142.423261,-6.785099899
4265.795188,-1142.423997,-6.692827391
4315.190768,-1142.424715,-6.601441881
4365.158322,-1142.425416,-6.510931262
4415.704474,-1142.426102,-6.421283541
4466.835922,-1142.426771,-6.332486839
4518.559444,-1142.427425,-6.24452939
4570.881896,-1142.428064,-6.157399539
4623.810214,-1142.428687,-6.071085741
4677.351413,-1142.429297,-5.985576558
4731.51259,-1142.429892,-5.900860661
4786.300923,-1142.430473,-5.816926822
4841.723676,-1142.431041,-5.73376392
4897.788194,-1142.431595,-5.651360935
4954.501908,-1142.432137,-5.569706948
5011.872336,-1142.432665,-5.488791138
5069.907083,-1142.433182,-5.408602782
5128.61384,-1142.433686,-5.329131255
5188.000389,-1142.434178,-5.250366025
5248.074602,-1142.434659,-5.172296655
5308.844442,-1142.435128,-5.094912798
5370.317964,-1142.435587,-5.018204201
5432.503315,-1142.436034,-4.942160697
5495.408739,-1142.436471,-4.866772209
5559.042573,-1142.436897,-4.792028747
5623.413252,-1142.437313,-4.717920406
5688.529308,-1142.43772,-4.644437364
5754.399373,-1142.438116,-4.571569884
5821.032178,-1142.438503,-4.499308309
5888.436554,-1142.438881,-4.427643062
5956.621435,-1142.43925,-4.356564646
6025.595861,-1142.439609,-4.286063641
6095.368972,-1142.43996,-4.216130704
6165.950019,-1142.440303,-4.146756568
6237.348355,-1142.440637,-4.077932037
6309.573445,-1142.440963,-4.009647991
6382.634862,-1142.441281,-3.941895381
6456.54229,-1142.441591,-3.874665226
6531.305526,-1142.441893,-3.807948618
6606.93448,-1142.442188,-3.741736714
6683.439176,-1142.442475,-3.676020739
6760.829754,-1142.442756,-3.610791984
6839.116473,-1142.443029,-3.546041803
6918.309709,-1142.443295,-3.481761616
6998.41996,-1142.443555,-3.417942904
7079.457844,-1142.443808,-3.354577207
7161.434102,-1142.444054,-3.291656128
7244.359601,-1142.444294,-3.229171329
7328.245331,-1142.444528,-3.167114526
7413.102413,-1142.444755,-3.105477497
7498.942093,-1142.444977,-3.044252071
7585.77575,-1142.445193,-2.983430135
7673.614894,-1142.445403,-2.923003627
7762.471166,-1142.445607,-2.862964539
7852.356346,-1142.445806,-2.803304913
7943.282347,-1142.445999,-2.744016842
8035.261222,-1142.446187,-2.685092468
8128.305162,-1142.44637,-2.626523982
8222.426499,-1142.446548,-2.568303621
8317.637711,-1142.44672,-2.510423669
8413.951416,-1142.446888,-2.452876454
8511.380382,-1142.447051,-2.39565435
8609.937522,-1142.447209,-2.338749771
8709.6359,-1142.447362,-2.282155177
8810.48873,-1142.447511,-2.225863065
8912.509381,-1142.447655,-2.169865976
9015.711376,-1142.447795,-2.114156487
9120.108394,-1142.44793,-2.058727214
9225.714272,-1142.448061,-2.003570812
9332.543008,-1142.448188,-1.948679968
9440.608763,-1142.44831,-1.89404741
9549.92586,-1142.448429,-1.839665894
9660.50879,-1142.448543,-1.785528214
9772.37221,-1142.448653,-1.731627194
9885.530947,-1142.44876,-1.677955689
10000,-1142.448862,-1.624506587
10115.79454,-1142.448961,-1.571272803
10232.92992,-1142.449056,-1.518247281
10351.42167,-1142.449148,-1.465422993
10471.28548,-1142.449235,-1.412792938
10592.53725,-1142.449319,-1.36035014
10715.19305,-1142.449399,-1.308087648
10839.26914,-1142.449476,-1.255998535
10964.78196,-1142.44955,-1.204075897
11091.74815,-1142.44962,-1.152312853
11220.18454,-1142.449686,-1.10070254
11350.10816,-1142.449749,-1.049238119
11481.53621,-1142.449809,-0.9979127692
11614.48614,-1142.449865,-0.9467196866
11748.97555,-1142.449919,-0.8956520864
11885.02227,-1142.449969,-0.8447031998
12022.64435,-1142.450015,-0.793866274
12161.86001,-1142.450059,-0.7431345709
12302.68771,-1142.450099,-0.6925013662
12445.14612,-1142.450136,-0.6419599485
12589.25412,-1142.45017,-0.5915036199
12735.03081,-1142.450201,-0.5411256915
12882.49552,-1142.450228,-0.4908194867
13031.66778,-1142.450253,-0.4405783378
13182.56739,-1142.450275,-0.3903955854
13335.21432,-1142.450293,-0.3402645779
13489.62883,-1142.450308,-0.2901786709
13645.83137,-1142.450321,-0.2401312261
13803.84265,-1142.45033,-0.1901156096
13963.68361,-1142.450336,-0.1401251926
14125.37545,-1142.450339,-0.09015334872
14288.93959,-1142.45034,-0.04019345469
14454.39771,-1142.450337,0.009761111572
14621.77174,-1142.450331,0.05971697088
14791.08388,-1142.450322,0.1096807449
14962.35656,-1142.45031,0.1596590556
15135.61248,-1142.450295,0.2096585282
15310.87462,-1142.450277,0.2596857886
15488.16619,-1142.450256,0.3097474688
15667.5107,-1142.450231,0.359850203
15848.93192,-1142.450204,0.410000633
16032.45391,-1142.450173,0.4602054054
16218.10097,-1142.45014,0.5104711748
16405.89773,-1142.450103,0.5608046035
16595.86907,-1142.450063,0.6112123626
16788.04018,-1142.45002,0.6617011333
16982.43652,-1142.449974,0.7122776084
17179.08387,-1142.449924,0.7629484903
17378.00829,-1142.449871,0.8137204963
17579.23614,-1142.449815,0.8646003547
17782.7941,-1142.449756,0.9155948101
17988.70915,-1142.449693,0.9667106212
18197.00859,-1142.449627,1.017954563
18407.72001,-1142.449558,1.069333427
18620.87137,-1142.449485,1.120854024
18836.49089,-1142.449408,1.172523182
19054.60718,-1142.449328,1.22434775
19275.24913,-1142.449245,1.276334596
19498.446,-1142.449157,1.328490611
19724.22736,-1142.449066,1.380822709
19952.62315,-1142.448972,1.433337824
20183.66364,-1142.448873,1.486042917
20417.37945,-1142.448771,1.538944975
20653.80156,-1142.448665,1.592051008
20892.96131,-1142.448555,1.645368056
21134.8904,-1142.448441,1.698903185
21379.6209,-1142.448323,1.752663491
21627.18524,-1142.448201,1.806656098
21877.61624,-1142.448075,1.860888165
22130.9471,-1142.447945,1.915366877
22387.21139,-1142.44781,1.970099456
22646.44308,-1142.447671,2.025093156
22908.67653,-1142.447527,2.080355267
23173.9465,-1142.447379,2.135893111
23442.28815,-1142.447226,2.191714051
23713.73706,-1142.447068,2.247825484
23988.32919,-1142.446906,2.304234847
24266.10095,-1142.446739,2.360949617
24547.08916,-1142.446567,2.417977312
24831.33105,-1142.44639,2.475325488
25118.86432,-1142.446208,2.533001747
25409.72706,-1142.44602,2.591013732
25703.95783,-1142.445828,2.649369134
26001.59563,-1142.445629,2.708075685
26302.67992,-1142.445426,2.767141167
26607.2506,-1142.445216,2.826573407
26915.34804,-1142.445001,2.886380284
27227.01308,-1142.44478,2.946569722
27542.28703,-1142.444553,3.007149699
27861.21169,-1142.44432,3.068128245
28183.82931,-1142.444081,3.129513441
28510.18268,-1142.443835,3.191313421
28840.31503,-1142.443583,3.253536378
29174.27014,-1142.443324,3.316190557
29512.09227,-1142.443058,3.379284262
29853.82619,-1142.442786,3.442825855
30199.5172,-1142.442506,3.506823757
30549.21113,-1142.44222,3.57128645
30902.95433,-1142.441926,3.636222477
31260.79367,-1142.441624,3.701640443
31622.7766,-1142.441315,3.76754902
31988.9511,-1142.440998,3.83395694
32359.36569,-1142.440673,3.900873006
32734.06949,-1142.44034,3.968306085
33113.11215,-1142.439998,4.036265114
33496.54392,-1142.439648,4.104759099
33884.41561,-1142.43929,4.173797118
34276.77865,-1142.438922,4.24338832
34673.68505,-1142.438545,4.313541927
35075.1874,-1142.438159,4.384267235
35481.33892,-1142.437764,4.455573618
35892.19346,-1142.437359,4.527470527
36307.80548,-1142.436943,4.599967487
36728.23005,-1142.436518,4.673074107
37153.52291,-1142.436083,4.746800074
37583.74043,-1142.435636,4.82115516
38018.93963,-1142.435179,4.896149215
38459.1782,-1142.434711,4.97179218
38904.5145,-1142.434232,5.048094078
39355.00755,-1142.433741,5.12506502
39810.71706,-1142.433238,5.202715206
40271.70343,-1142.432723,5.281054925
40738.02778,-1142.432195,5.360094559
41209.75191,-1142.431655,5.439844581
41686.93835,-1142.431102,5.520315559
42169.65034,-1142.430536,5.601518156
42657.95188,-1142.429956,5.683463133
43151.90768,-1142.429363,5.766161347
43651.58322,-1142.428755,5.849623757
44157.04474,-1142.428133,5.933861421
44668.35922,-1142.427496,6.018885502
45185.59444,-1142.426844,6.104707265
45708.81896,-1142.426176,6.191338082
46238.10214,-1142.425492,6.278789432
46773.51413,-1142.424793,6.367072903
47315.1259,-1142.424076,6.456200191
47863.00923,-1142.423343,6.546183106
48417.23676,-1142.422592,6.63703357
48977.88194,-1142.421824,6.72876362
49545.01908,-1142.421037,6.821385409
50118.72336,-1142.420232,6.914911211
50699.07083,-1142.419408,7.009353414
51286.1384,-1142.418565,7.104724534
51880.00389,-1142.417701,7.201037203
52480.74602,-1142.416817,7.298304183
53088.44442,-1142.415913,7.396538361
53703.17964,-1142.414987,7.495752751
54325.03315,-1142.414039,7.595960495
54954.08739,-1142.413069,7.697174871
55590.42573,-1142.412076,7.799409285
56234.13252,-1142.41106,7.902677283
56885.29308,-1142.41002,8.006992544
57543.99373,-1142.408956,8.112368888
58210.32178,-1142.407867,8.218820273
58884.36554,-1142.406752,8.326360801
59566.21435,-1142.405611,8.435004717
60255.95861,-1142.404443,8.544766414
60953.68972,-1142.403248,8.655660429
61659.50019,-1142.402025,8.767701452
62373.48355,-1142.400773,8.880904326
63095.73445,-1142.399492,8.995284041
63826.34862,-1142.398181,9.110855749
64565.4229,-1142.396839,9.227634759
65313.05526,-1142.395466,9.345636537
66069.3448,-1142.39406,9.46487671
66834.39176,-1142.392622,9.585371076
67608.29754,-1142.39115,9.707135587
68391.16473,-1142.389644,9.830186373
69183.09709,-1142.388102,9.95453973
69984.1996,-1142.386525,10.08021213
70794.57844,-1142.38491,10.2072202
71614.34102,-1142.383258,10.33558078
72443.59601,-1142.381568,10.46531086
73282.45331,-1142.379837,10.59642762
74131.02413,-1142.378067,10.72894841
74989.42093,-1142.376255,10.8628908
75857.7575,-1142.3744,10.99827251
76736.14894,-1142.372503,11.13511147
77624.71166,-1142.370561,11.27342579
78523.56346,-1142.368574,11.4132338
79432.82347,-1142.36654,11.554554
80352.61222,-1142.364459,11.6974051
81283.05162,-1142.362329,11.84180601
82224.26499,-1142.36015,11.98777585
83176.37711,-1142.35792,12.13533395
84139.51416,-1142.355637,12.28449983
85113.80382,-1142.353302,12.43529325
86099.37522,-1142.350912,12.58773417
87096.359,-1142.348466,12.74184275
88104.8873,-1142.345964,12.89763941
89125.09381,-1142.343402,13.05514475
90157.11376,-1142.340782,13.21437964
91201.08394,-1142.3381,13.37536514
92257.14272,-1142.335355,13.53812255
93325.43008,-1142.332547,13.70267343
94406.08763,-1142.329673,13.86903953
95499.2586,-1142.326732,14.03724289
96605.0879,-1142.323722,14.20730574
97723.7221,-1142.320642,14.37925061
98855.30947,-1142.317491,14.55310023
100000,-1142.314266,14.72887762
101157.9454,-1142.310966,14.90660601
102329.2992,-1142.307589,15.08630894
103514.2167,-1142.304133,15.26801016
104712.8548,-1142.300597,15.45173372
105925.3725,-1142.296978,15.63750393
107151.9305,-1142.293275,15.82534534
108392.6914,-1142.289486,16.01528281
109647.8196,-1142.285608,16.20734145
110917.4815,-1142.28164,16.40154667
112201.8454,-1142.27758,16.59792415
113501.0816,-1142.273425,16.79649985
114815.3621,-1142.269173,16.99730004
116144.8614,-1142.264822,17.20035127
117489.7555,-1142.260369,17.40568037
118850.2227,-1142.255813,17.6133145
120226.4435,-1142.251151,17.8232811
121618.6001,-1142.24638,18.03560793
123026.8771,-1142.241498,18.25032306
124451.4612,-1142.236503,18.46745485
125892.5412,-1142.231391,18.68703203
127350.3081,-1142.22616,18.90908359
128824.9552,-1142.220807,19.13363888
130316.6778,-1142.215329,19.36072757
131825.6739,-1142.209723,19.59037967
133352.1432,-1142.203988,19.82262552
134896.2883,-1142.198118,20.0574958
136458.3137,-1142.192112,20.29502154
138038.4265,-1142.185966,20.53523409
139636.8361,-1142.179677,20.7781652
141253.7545,-1142.173241,21.02384695
142889.3959,-1142.166655,21.27231177
144543.9771,-1142.159916,21.52359248
146217.7174,-1142.15302,21.77772224
147910.8388,-1142.145964,22.03473461
149623.5656,-1142.138743,22.29466352
151356.1248,-1142.131354,22.55754326
153108.7462,-1142.123792,22.82340854
154881.6619,-1142.116055,23.09229444
156675.107,-1142.108138,23.36423644
158489.3192,-1142.100036,23.63927041
160324.5391,-1142.091745,23.91743265
162181.0097,-1142.083262,24.19875983
164058.9773,-1142.07458,24.48328907
165958.6907,-1142.065697,24.77105788
167880.4018,-1142.056607,25.06210421
169824.3652,-1142.047305,25.35646643
171790.8387,-1142.037787,25.65418335
173780.0829,-1142.028047,25.95529421
175792.3614,-1142.01808,26.25983869
177827.941,-1142.007881,26.56785693
179887.0915,-1141.997444,26.8793895
181970.0859,-1141.986765,27.19447744
184077.2001,-1141.975837,27.51316227
186208.7137,-1141.964654,27.83548594
188364.9089,-1141.953211,28.16149091
190546.0718,-1141.941502,28.49122009
192752.4913,-1141.92952,28.82471689
194984.46,-1141.917259,29.1620252
197242.2736,-1141.904713,29.5031894
199526.2315,-1141.891874,29.8482544
201836.6364,-1141.878737,30.19726557
204173.7945,-1141.865294,30.55026882
206538.0156,-1141.851538,30.90731058
208929.6131,-1141.837461,31.26843778
211348.904,-1141.823057,31.6336979
213796.209,-1141.808318,32.00313894
216271.8524,-1141.793235,32.37680944
218776.1624,-1141.777802,32.75475849
221309.471,-1141.762009,33.13703575
223872.1139,-1141.745848,33.5236914
226464.4308,-1141.729312,33.91477621
229086.7653,-1141.71239,34.31034151
231739.465,-1141.695075,34.71043922
234422.8815,-1141.677356,35.11512182
237137.3706,-1141.659225,35.52444239
239883.2919,-1141.640672,35.93845461
242661.0095,-1141.621688,36.35721276
245470.8916,-1141.602261,36.78077172
248313.3105,-1141.582382,37.209187
251188.6432,-1141.562041,37.64251471
254097.2706,-1141.541226,38.08081159
257039.5783,-1141.519927,38.52413505
260015.9563,-1141.498132,38.9725431
263026.7992,-1141.47583,39.42609441
266072.506,-1141.45301,39.8848483
269153.4804,-1141.429658,40.34886478
272270.1308,-1141.405762,40.8182045
275422.8703,-1141.381311,41.29292879
278612.1169,-1141.35629,41.77309967
281838.2931,-1141.330688,42.25877984
285101.8268,-1141.30449,42.75003272
288403.1503,-1141.277682,43.2469224
291742.7014,-1141.250251,43.74951372
295120.9227,-1141.222181,44.25787221
298538.2619,-1141.193459,44.77206413
301995.172,-1141.164068,45.2921565
305492.1113,-1141.133993,45.81821705
309029.5433,-1141.103219,46.35031428
312607.9367,-1141.071729,46.88851742
316227.766,-1141.039507,47.4328965
319889.511,-1141.006535,47.98352231
323593.6569,-1140.972796,48.54046639
327340.6949,-1140.938272,49.10380112
331131.1215,-1140.902946,49.67359963
334965.4392,-1140.866798,50.24993588
338844.1561,-1140.829809,50.83288464
342767.7865,-1140.79196,51.42252147
346736.8505,-1140.753231,52.0189228
350751.874,-1140.713601,52.62216587
354813.3892,-1140.67305,53.23232878
358921.9346,-1140.631556,53.84949044
363078.0548,-1140.589098,54.47373068
367282.3005,-1140.545652,55.10513015
371535.2291,-1140.501196,55.74377041
375837.4043,-1140.455706,56.38973387
380189.3963,-1140.40916,57.04310387
384591.782,-1140.361531,57.70396463
389045.145,-1140.312795,58.37240127
393550.0755,-1140.262926,59.04849986
398107.1706,-1140.211898,59.73234736
402717.0343,-1140.159685,60.42403168
407380.2778,-1140.106258,61.1236417
412097.5191,-1140.051589,61.83126721
416869.3835,-1139.99565,62.54699897
421696.5034,-1139.938412,63.27092871
426579.5188,-1139.879843,64.00314916
431519.0768,-1139.819914,64.74375402
436515.8322,-1139.758592,65.49283796
441570.4474,-1139.695846,66.25049668
446683.5922,-1139.631643,67.0168269
451855.9444,-1139.565948,67.79192632
457088.1896,-1139.498728,68.5758937
462381.0214,-1139.429946,69.36882883
467735.1413,-1139.359567,70.17083254
473151.259,-1139.287554,70.9820067
478630.0923,-1139.213869,71.80245428
484172.3676,-1139.138473,72.63227928
489778.8194,-1139.061327,73.47158679
495450.1908,-1138.98239,74.32048298
501187.2336,-1138.901621,75.17907513
506990.7083,-1138.818977,76.04747162
512861.384,-1138.734415,76.92578191
518800.0389,-1138.64789,77.81411661
524807.4602,-1138.559358,78.71258745
530884.4442,-1138.468772,79.62130728
537031.7964,-1138.376085,80.54039011
543250.3315,-1138.281247,81.46995107
549540.8739,-1138.184209,82.41010648
555904.2573,-1138.084921,83.3609738
562341.3252,-1137.983331,84.32267166
568852.9308,-1137.879384,85.29531987
575439.9373,-1137.773028,86.27903945
582103.2178,-1137.664206,87.27395257
588843.6554,-1137.552861,88.28018263
595662.1435,-1137.438936,89.2978542
602559.5861,-1137.32237,90.3270931
609536.8972,-1137.203103,91.36802635
616595.0019,-1137.081073,92.42078217
623734.8355,-1136.956215,93.48549004
630957.3445,-1136.828466,94.56228067
638263.4862,-1136.697757,95.65128598
645654.229,-1136.564022,96.75263915
653130.5526,-1136.42719,97.86647464
660693.448,-1136.28719,98.99292811
668343.9176,-1136.143949,100.1321365
676082.9754,-1135.997393,101.284238
683911.6473,-1135.847445,102.4493721
691830.9709,-1135.694028,103.6276796
699841.996,-1135.537062,104.8193023
707945.7844,-1135.376465,106.0243837
716143.4102,-1135.212154,107.2430681
724435.9601,-1135.044043,108.4755016
732824.5331,-1134.872046,109.7218311
741310.2413,-1134.696073,110.982205
749894.2093,-1134.516033,112.256773
758577.575,-1134.331833,113.545686
767361.4894,-1134.143377,114.8490963
776247.1166,-1133.950568,116.1671572
785235.6346,-1133.753307,117.5000237
794328.2347,-1133.551491,118.8478516
803526.1222,-1133.345017,120.2107982
812830.5162,-1133.133777,121.5890223
822242.6499,-1132.917663,122.9826835
831763.7711,-1132.696563,124.3919429
841395.1416,-1132.470363,125.8169629
851138.0382,-1132.238948,127.257907
860993.7522,-1132.002198,128.71494
870963.59,-1131.759991,130.1882279
881048.873,-1131.512203,131.6779381
891250.9381,-1131.258707,133.1842389
901571.1376,-1130.999373,134.7073
912010.8394,-1130.734068,136.2472923
922571.4272,-1130.462656,137.8043877
933254.3008,-1130.184998,139.3787594
944060.8763,-1129.900953,140.9705818
954992.586,-1129.610375,142.5800302
966050.879,-1129.313116,144.2072814
977237.221,-1129.009024,145.8525128
988553.0947,-1128.697946,147.5159032
1000000,-1128.379721,149.1976325
1011579.454,-1128.05419,150.8978814
1023292.992,-1127.721185,152.6168318
1035142.167,-1127.380539,154.3546664
1047128.548,-1127.032079,156.1115691
1059253.725,-1126.675628,157.8877245
1071519.305,-1126.311006,159.6833182
1083926.914,-1125.938029,161.4985368
1096478.196,-1125.556508,163.3335674
1109174.815,-1125.166253,165.1885983
1122018.454,-1124.767065,167.0638183
1135010.816,-1124.358744,168.959417
1148153.621,-1123.941086,170.8755847
1161448.614,-1123.51388,172.8125123
1174897.555,-1123.076914,174.7703915
1188502.227,-1122.629967,176.7494142
1202264.435,-1122.172818,178.7497732
1216186.001,-1121.705238,180.7716615
1230268.771,-1121.226994,182.8152724
1244514.612,-1120.737849,184.8808
1258925.412,-1120.237559,186.9684383
1273503.081,-1119.725877,189.0783816
1288249.552,-1119.202548,191.2108244
1303166.778,-1118.667316,193.3659613
1318256.739,-1118.119915,195.5439871
1333521.432,-1117.560076,197.7450962
1348962.883,-1116.987523,199.9694832
1364583.137,-1116.401976,202.2173423
1380384.265,-1115.803148,204.4888676
1396368.361,-1115.190746,206.7842526
1412537.545,-1114.564471,209.1036908
1428893.959,-1113.924019,211.4473745
1445439.771,-1113.269077,213.815496
1462177.174,-1112.599328,216.2082464
1479108.388,-1111.914448,218.6258163
1496235.656,-1111.214106,221.068395
1513561.248,-1110.497964,223.5361712
1531087.462,-1109.765679,226.029332
1548816.619,-1109.016898,228.5480634
1566751.07,-1108.251264,231.0925499
1584893.192,-1107.468411,233.6629747
1603245.391,-1106.667966,236.2595189
1621810.097,-1105.849548,238.8823622
1640589.773,-1105.012771,241.5316821
1659586.907,-1104.157239,244.2076539
1678804.018,-1103.282548,246.9104509
1698243.652,-1102.388287,249.6402439
1717908.387,-1101.474039,252.3972009
1737800.829,-1100.539374,255.1814875
1757923.614,-1099.583859,257.9932659
1778279.41,-1098.607049,260.8326957
1798870.915,-1097.608493,263.6999327
1819700.859,-1096.587729,266.5951296
1840772.001,-1095.544289,269.5184351
1862087.137,-1094.477695,272.4699942
1883649.089,-1093.387459,275.4499477
1905460.718,-1092.273085,278.458432
1927524.913,-1091.134068,281.495579
1949844.6,-1089.969895,284.5615157
1972422.736,-1088.78004,287.6563642
1995262.315,-1087.563972,290.7802411
2018366.364,-1086.321148,293.9332576
2041737.945,-1085.051015,297.115519
2065380.156,-1083.753011,300.3271246
2089296.131,-1082.426565,303.5681671
2113489.04,-1081.071095,306.8387328
2137962.09,-1079.686009,310.1389008
2162718.524,-1078.270706,313.4687431
2187761.624,-1076.824573,316.828324
2213094.71,-1075.346989,320.2176999
2238721.139,-1073.837321,323.6369191
2264644.308,-1072.294927,327.0860211
2290867.653,-1070.719152,330.5650365
2317394.65,-1069.109335,334.073987
2344228.815,-1067.4648,337.6128839
2371373.706,-1065.784862,341.1817292
2398832.919,-1064.068827,344.780514
2426610.095,-1062.315989,348.4092187
2454708.916,-1060.525631,352.0678125
2483133.105,-1058.697026,355.756253
2511886.432,-1056.829436,359.4744857
2540972.706,-1054.922112,363.2224435
2570395.783,-1052.974297,367.0000464
2600159.563,-1050.985219,370.8072011
2630267.992,-1048.9541,374.6438003
2660725.06,-1046.880148,378.5097223
2691534.804,-1044.762562,382.4048307
2722701.308,-1042.600531,386.3289738
2754228.703,-1040.393232,390.2819839
2786121.169,-1038.139835,394.2636771
2818382.931,-1035.839497,398.2738527
2851018.268,-1033.491367,402.3122924
2884031.503,-1031.094581,406.3787601
2917427.014,-1028.64827,410.4730013
2951209.227,-1026.151553,414.5947421
2985382.619,-1023.603538,418.7436894
3019951.72,-1021.003328,422.9195298
3054921.113,-1018.350014,427.121929
3090295.433,-1015.64268,431.3505316
3126079.367,-1012.880401,435.6049599
3162277.66,-1010.062245,439.8848139
3198895.11,-1007.187269,444.1896704
3235936.569,-1004.254528,448.5190824
3273406.949,-1001.263065,452.8725785
3311311.215,-998.2119202,457.2496621
3349654.392,-995.1001245,461.6498114
3388441.561,-991.926705,466.0724777
3427677.865,-988.6906826,470.517086
3467368.505,-985.3910737,474.983033
3507518.74,-982.0268901,479.4696881
3548133.892,-978.59714,483.976391
3589219.346,-975.1008284,488.5024524
3630780.548,-971.5369574,493.0471527
3672823.005,-967.9045274,497.6097416
3715352.291,-964.2025373,502.1894373
3758374.043,-960.4299853,506.7854262
3801893.963,-956.5858698,511.3968618
3845917.82,-952.6691901,516.0228644
3890451.45,-948.6789468,520.6625204
3935500.755,-944.6141434,525.3148818
3981071.706,-940.4737863,529.9789656
4027170.343,-936.2568864,534.6537529
4073802.778,-931.9624597,539.3381887
4120975.191,-927.5895282,544.0311814
4168693.835,-923.1371211,548.7316019
4216965.034,-918.6042758,553.4382834
4265795.188,-913.990039,558.1500207
4315190.768,-909.2934675,562.8655699
4365158.322,-904.5136301,567.583648
4415704.474,-899.6496079,572.3029321
4466835.922,-894.7004961,577.0220595
4518559.444,-889.6654052,581.739627
4570881.896,-884.5434622,586.4541905
4623810.214,-879.3338119,591.1642653
4677351.413,-874.0356185,595.868325
4731512.59,-868.6480668,600.5648018
4786300.923,-863.1703639,605.2520863
4841723.676,-857.6017401,609.9285272
4897788.194,-851.9414514,614.5924312
4954501.908,-846.1887803,619.2420631
5011872.336,-840.3430375,623.8756455
5069907.083,-834.4035637,628.4913595
5128613.84,-828.3697312,633.087344
5188000.389,-822.2409457,637.6616963
5248074.602,-816.0166476,642.2124723
5308844.442,-809.6963144,646.7376868
5370317.964,-803.2794617,651.2353137
5432503.315,-796.7656454,655.7032867
5495408.739,-790.1544638,660.1394994
5559042.573,-783.4455588,664.5418059
5623413.252,-776.6386178,668.9080221
5688529.308,-769.7333762,673.2359254
5754399.373,-762.7296185,677.5232561
5821032.178,-755.6271805,681.7677182
5888436.554,-748.4259513,685.9669801
5956621.435,-741.1258746,690.118676
6025595.861,-733.7269514,694.2204066
6095368.972,-726.2292411,698.2697405
6165950.019,-718.6328637,702.2642156
6237348.355,-710.9380016,706.2013401
6309573.445,-703.1449014,710.0785943
6382634.862,-695.2538756,713.8934321
6456542.29,-687.2653044,717.6432823
6531305.526,-679.1796376,721.325551
6606934.48,-670.9973959,724.9376226
6683439.176,-662.7191729,728.4768624
6760829.754,-654.3456366,731.9406181
6839116.473,-645.8775311,735.3262225
6918309.709,-637.3156777,738.6309949
6998419.96,-628.6609768,741.852244
7079457.844,-619.914409,744.98727
7161434.102,-611.0770362,748.0333672
7244359.601,-602.1500039,750.9878261
7328245.331,-593.1345406,753.847937
7413102.413,-584.0319606,756.6109913
7498942.093,-574.8436638,759.2742856
7585775.75,-565.5711373,761.8351239
7673614.894,-556.2159555,764.2908203
7762471.166,-546.7797817,766.6387027
7852356.346,-537.2643678,768.8761154
7943282.347,-527.6715552,771.000422
8035261.222,-518.0032752,773.0090094
8128305.162,-508.261549,774.8992901
8222426.499,-498.4484878,776.6687061
8317637.711,-488.5662932,778.3147319
8413951.416,-478.6172564,779.8348781
8511380.382,-468.6037583,781.2266945
8609937.522,-458.5282693,782.487774
8709635.9,-448.3933479,783.6157552
8810488.73,-438.2016409,784.6083269
8912509.381,-427.9558821,785.4632306
9015711.376,-417.6588912,786.1782645
9120108.394,-407.3135731,786.7512868
9225714.272,-396.9229158,787.1802191
9332543.008,-386.4899899,787.4630499
9440608.763,-376.0179463,787.5978377
9549925.86,-365.510015,787.5827147
9660508.79,-354.9695022,787.4158898
9772372.21,-344.3997897,787.0956522
9885530.947,-333.8043317,786.6203739
10000000,-323.1866525,785.9885138
10115794.54,-312.5503445,785.1986197
10232929.92,-301.8990651,784.2493322
10351421.67,-291.2365344,783.1393868
10471285.48,-280.566532,781.8676171
10592537.25,-269.892894,780.4329576
10715193.05,-259.21951,778.8344458
10839269.14,-248.5503197,777.071225
10964781.96,-237.8893098,775.1425466
11091748.15,-227.24051,773.0477723
11220184.54,-216.6079901,770.7863761
11350108.16,-205.9958557,768.3579462
11481536.21,-195.4082447,765.7621869
11614486.14,-184.8493237,762.9989205
11748975.55,-174.3232834,760.0680883
11885022.27,-163.8343354,756.9697522
12022644.35,-153.3867075,753.704096
12161860.01,-142.9846397,750.2714264
12302687.71,-132.6323807,746.6721736
12445146.12,-122.3341823,742.9068925
12589254.12,-112.0942967,738.9762628
12735030.81,-101.9169714,734.8810896
12882495.52,-91.80644448,730.6223036
13031667.78,-81.7669416,726.200961
13182567.39,-71.80267066,721.6182438
13335214.32,-61.91781781,716.8754588
13489628.83,-52.11654321,711.974038
13645831.37,-42.40297659,706.9155373
13803842.65,-32.7812136,701.701636
13963683.61,-23.25531067,696.3341358
14125375.45,-13.82928177,690.81496
14288939.59,-4.50709378,685.1461518
14454397.71,4.707337433,679.3298731
14621771.74,13.81015113,673.368403
14791083.88,22.79754531,667.264136
14962356.56,31.66578061,661.0195806
15135612.48,40.41118466,654.6373566
15310874.62,49.03015483,648.1201935
15488166.19,57.51916288,641.4709282
15667510.7,65.87475738,634.6925027
15848931.92,74.09356814,627.7879614
16032453.91,82.17230871,620.7604491
