frequency_hz,vout_real_v,vout_imag_v
683.9116473,-1213.982924,-21.92558136
691.8309709,-1213.988634,-21.67214487
699.841996,-1213.994214,-21.42157865
707.9457844,-1213.999668,-21.17384957
716.1434102,-1214.004997,-20.92892487
724.4359601,-1214.010205,-20.68677215
732.8245331,-1214.015294,-20.4473594
741.3102413,-1214.020267,-20.21065495
749.8942093,-1214.025127,-19.97662749
758.577575,-1214.029877,-19.74524606
767.3614894,-1214.034519,-19.51648006
776.2471166,-1214.039054,-19.29029923
785.2356346,-1214.043487,-19.06667365
794.3282347,-1214.047819,-18.84557372
803.5261222,-1214.052052,-18.6269702
812.8305162,-1214.056189,-18.41083417
822.2426499,-1214.060231,-18.19713703
831.7637711,-1214.064182,-17.98585049
841.3951416,-1214.068042,-17.77694661
851.1380382,-1214.071815,-17.57039774
860.9937522,-1214.075502,-17.36617655
870.96359,-1214.079105,-17.164256
881.048873,-1214.082626,-16.96460938
891.2509381,-1214.086067,-16.76721026
901.5711376,-1214.089429,-16.57203252
912.0108394,-1214.092715,-16.37905033
922.5714272,-1214.095926,-16.18823813
933.2543008,-1214.099064,-15.99957067
944.0608763,-1214.102131,-15.81302299
954.992586,-1214.105127,-15.62857038
966.050879,-1214.108056,-15.44618842
977.237221,-1214.110918,-15.26585298
988.5530947,-1214.113714,-15.08754018
1000,-1214.116447,-14.91122641
1011.579454,-1214.119118,-14.73688832
1023.292992,-1214.121728,-14.56450285
1035.142167,-1214.124279,-14.39404716
1047.128548,-1214.126771,-14.22549868
1059.253725,-1214.129207,-14.0588351
1071.519305,-1214.131587,-13.89403434
1083.926914,-1214.133914,-13.7310746
1096.478196,-1214.136187,-13.56993428
1109.174815,-1214.138408,-13.41059205
1122.018454,-1214.140579,-13.25302681
1135.010816,-1214.1427,-13.0972177
1148.153621,-1214.144773,-12.94314407
1161.448614,-1214.146799,-12.79078553
1174.897555,-1214.148779,-12.6401219
1188.502227,-1214.150713,-12.49113323
1202.264435,-1214.152604,-12.34379977
1216.186001,-1214.154452,-12.19810203
1230.268771,-1214.156257,-12.0540207
1244.514612,-1214.158021,-11.9115367
1258.925412,-1214.159745,-11.77063115
1273.503081,-1214.16143,-11.6312854
1288.249552,-1214.163077,-11.49348099
1303.166778,-1214.164686,-11.35719966
1318.256739,-1214.166258,-11.22242337
1333.521432,-1214.167795,-11.08913426
1348.962883,-1214.169296,-10.95731467
1364.583137,-1214.170764,-10.82694714
1380.384265,-1214.172197,-10.69801441
1396.368361,-1214.173599,-10.57049939
1412.537545,-1214.174968,-10.4443852
1428.893959,-1214.176306,-10.31965512
1445.439771,-1214.177614,-10.19629263
1462.177174,-1214.178891,-10.07428139
1479.108388,-1214.18014,-9.953605244
1496.235656,-1214.18136,-9.834248192
1513.561248,-1214.182553,-9.716194428
1531.087462,-1214.183718,-9.59942831
1548.816619,-1214.184857,-9.483934369
1566.75107,-1214.185969,-9.369697304
1584.893192,-1214.187057,-9.25670198
1603.245391,-1214.188119,-9.144933426
1621.810097,-1214.189158,-9.034376835
1640.589773,-1214.190172,-8.925017558
1659.586907,-1214.191164,-8.816841106
1678.804018,-1214.192133,-8.709833147
1698.243652,-1214.19308,-8.603979502
1717.908387,-1214.194005,-8.499266147
1737.800829,-1214.194909,-8.395679206
1757.923614,-1214.195793,-8.293204956
1778.27941,-1214.196656,-8.191829818
1798.870915,-1214.1975,-8.091540359
1819.700859,-1214.198324,-7.992323292
1840.772001,-1214.199129,-7.89416547
1862.087137,-1214.199917,-7.797053886
1883.649089,-1214.200686,-7.700975672
1905.460718,-1214.201437,-7.605918098
1927.524913,-1214.202172,-7.511868568
1949.8446,-1214.20289,-7.418814619
1972.422736,-1214.203591,-7.326743921
1995.262315,-1214.204276,-7.235644274
2018.366364,-1214.204946,-7.145503606
2041.737945,-1214.2056,-7.056309971
2065.380156,-1214.206239,-6.968051552
2089.296131,-1214.206864,-6.880716652
2113.48904,-1214.207475,-6.794293698
2137.96209,-1214.208071,-6.708771238
2162.718524,-1214.208654,-6.624137939
2187.761624,-1214.209223,-6.540382586
2213.09471,-1214.20978,-6.457494078
2238.721139,-1214.210324,-6.375461433
2264.644308,-1214.210855,-6.294273779
2290.867653,-1214.211374,-6.213920357
2317.39465,-1214.211881,-6.134390519
2344.228815,-1214.212377,-6.055673725
2371.373706,-1214.212861,-5.977759543
2398.832919,-1214.213334,-5.900637649
2426.610095,-1214.213796,-5.824297822
2454.708916,-1214.214248,-5.748729945
2483.133105,-1214.214689,-5.673924003
2511.886432,-1214.21512,-5.599870083
2540.972706,-1214.215541,-5.52655837
2570.395783,-1214.215953,-5.453979149
2600.159563,-1214.216355,-5.382122802
2630.267992,-1214.216747,-5.310979805
2660.72506,-1214.217131,-5.240540729
2691.534804,-1214.217506,-5.170796241
2722.701308,-1214.217872,-5.101737096
2754.228703,-1214.21823,-5.033354142
2786.121169,-1214.21858,-4.965638317
2818.382931,-1214.218921,-4.898580645
2851.018268,-1214.219255,-4.832172241
2884.031503,-1214.21958,-4.766404302
2917.427014,-1214.219899,-4.701268113
2951.209227,-1214.22021,-4.63675504
2985.382619,-1214.220513,-4.572856534
3019.95172,-1214.22081,-4.509564125
3054.921113,-1214.2211,-4.446869427
3090.295433,-1214.221383,-4.384764129
3126.079367,-1214.221659,-4.32324
3162.27766,-1214.221929,-4.262288887
3198.89511,-1214.222193,-4.201902711
3235.936569,-1214.22245,-4.142073468
3273.406949,-1214.222702,-4.082793231
3311.311215,-1214.222947,-4.024054141
3349.654392,-1214.223187,-3.965848413
3388.441561,-1214.223421,-3.908168334
3427.677865,-1214.22365,-3.851006258
3467.368505,-1214.223873,-3.79435461
